Year,Month,Day of Month,Day of Week,Channel,Story #,Topic,Quarter
1968,December,27,Friday,CBS,1,17,684
1968,December,27,Friday,CBS,2,17,684
1968,December,27,Friday,NBC,1,17,684
1968,December,27,Friday,NBC,2,17,684
1968,December,30,Monday,ABC,1,19,684
1968,December,30,Monday,ABC,2,19,684
1968,December,30,Monday,CBS,1,20,684
1968,December,30,Monday,CBS,2,19,684
1968,December,30,Monday,NBC,1,19,684
1968,December,30,Monday,NBC,2,19,684
1968,December,31,Tuesday,ABC,1,19,684
1968,December,31,Tuesday,ABC,2,19,684
1968,December,31,Tuesday,CBS,1,19,684
1968,December,31,Tuesday,CBS,2,19,684
1968,December,31,Tuesday,NBC,1,19,684
1968,December,31,Tuesday,NBC,2,16,684
1969,January,1,Wednesday,ABC,1,,691
1969,January,1,Wednesday,ABC,2,,691
1969,January,1,Wednesday,CBS,1,,691
1969,January,1,Wednesday,CBS,2,,691
1969,January,1,Wednesday,NBC,1,,691
1969,January,1,Wednesday,NBC,2,,691
1969,January,2,Thursday,ABC,1,20,691
1969,January,2,Thursday,ABC,2,99,691
1969,January,2,Thursday,CBS,1,20,691
1969,January,2,Thursday,CBS,2,10,691
1969,January,2,Thursday,NBC,1,20,691
1969,January,2,Thursday,NBC,2,19,691
1969,January,3,Friday,ABC,1,31,691
1969,January,3,Friday,ABC,2,99,691
1969,January,3,Friday,CBS,1,20,691
1969,January,3,Friday,CBS,2,20,691
1969,January,3,Friday,NBC,1,20,691
1969,January,3,Friday,NBC,2,20,691
1969,January,6,Monday,ABC,1,19,691
1969,January,6,Monday,ABC,2,19,691
1969,January,6,Monday,CBS,1,31,691
1969,January,6,Monday,CBS,2,20,691
1969,January,6,Monday,NBC,1,31,691
1969,January,6,Monday,NBC,2,20,691
1969,January,7,Tuesday,ABC,1,99,691
1969,January,7,Tuesday,ABC,2,19,691
1969,January,7,Tuesday,CBS,1,1,691
1969,January,7,Tuesday,CBS,2,20,691
1969,January,7,Tuesday,NBC,1,20,691
1969,January,7,Tuesday,NBC,2,20,691
1969,January,8,Wednesday,ABC,1,,691
1969,January,8,Wednesday,ABC,2,,691
1969,January,8,Wednesday,CBS,1,,691
1969,January,8,Wednesday,CBS,2,,691
1969,January,8,Wednesday,NBC,1,,691
1969,January,8,Wednesday,NBC,2,,691
1969,January,9,Thursday,ABC,1,17,691
1969,January,9,Thursday,ABC,2,17,691
1969,January,9,Thursday,CBS,1,17,691
1969,January,9,Thursday,CBS,2,17,691
1969,January,9,Thursday,NBC,1,17,691
1969,January,9,Thursday,NBC,2,19,691
1969,January,10,Friday,ABC,1,17,691
1969,January,10,Friday,ABC,2,17,691
1969,January,10,Friday,CBS,1,17,691
1969,January,10,Friday,CBS,2,17,691
1969,January,10,Friday,NBC,1,19,691
1969,January,10,Friday,NBC,2,19,691
1969,January,13,Monday,ABC,1,1,691
1969,January,13,Monday,ABC,2,2,691
1969,January,13,Monday,CBS,1,1,691
1969,January,13,Monday,CBS,2,5,691
1969,January,13,Monday,NBC,1,1,691
1969,January,13,Monday,NBC,2,20,691
1969,January,14,Tuesday,ABC,1,17,691
1969,January,14,Tuesday,ABC,2,99,691
1969,January,14,Tuesday,CBS,1,16,691
1969,January,14,Tuesday,CBS,2,10,691
1969,January,14,Tuesday,NBC,1,16,691
1969,January,14,Tuesday,NBC,2,10,691
1969,January,15,Wednesday,ABC,1,16,691
1969,January,15,Wednesday,ABC,2,1,691
1969,January,15,Wednesday,CBS,1,1,691
1969,January,15,Wednesday,CBS,2,20,691
1969,January,15,Wednesday,NBC,1,1,691
1969,January,15,Wednesday,NBC,2,16,691
1969,January,16,Thursday,ABC,1,19,691
1969,January,16,Thursday,ABC,2,19,691
1969,January,16,Thursday,CBS,1,19,691
1969,January,16,Thursday,CBS,2,16,691
1969,January,16,Thursday,NBC,1,19,691
1969,January,16,Thursday,NBC,2,19,691
1969,January,17,Friday,ABC,1,19,691
1969,January,17,Friday,ABC,2,19,691
1969,January,17,Friday,CBS,1,20,691
1969,January,17,Friday,CBS,2,20,691
1969,January,17,Friday,NBC,1,16,691
1969,January,17,Friday,NBC,2,19,691
1969,January,20,Monday,ABC,1,31,691
1969,January,20,Monday,ABC,2,31,691
1969,January,20,Monday,CBS,1,20,691
1969,January,20,Monday,CBS,2,20,691
1969,January,20,Monday,NBC,1,20,691
1969,January,20,Monday,NBC,2,20,691
1969,January,21,Tuesday,ABC,1,20,691
1969,January,21,Tuesday,ABC,2,20,691
1969,January,21,Tuesday,CBS,1,20,691
1969,January,21,Tuesday,CBS,2,20,691
1969,January,21,Tuesday,NBC,1,19,691
1969,January,21,Tuesday,NBC,2,19,691
1969,January,22,Wednesday,ABC,1,20,691
1969,January,22,Wednesday,ABC,2,20,691
1969,January,22,Wednesday,CBS,1,20,691
1969,January,22,Wednesday,CBS,2,20,691
1969,January,22,Wednesday,NBC,1,20,691
1969,January,22,Wednesday,NBC,2,99,691
1969,January,23,Thursday,ABC,1,99,691
1969,January,23,Thursday,ABC,2,99,691
1969,January,23,Thursday,CBS,1,26,691
1969,January,23,Thursday,CBS,2,19,691
1969,January,23,Thursday,NBC,1,19,691
1969,January,23,Thursday,NBC,2,16,691
1969,January,24,Friday,ABC,1,19,691
1969,January,24,Friday,ABC,2,19,691
1969,January,24,Friday,CBS,1,20,691
1969,January,24,Friday,CBS,2,19,691
1969,January,24,Friday,NBC,1,19,691
1969,January,24,Friday,NBC,2,19,691
1969,January,27,Monday,ABC,1,,691
1969,January,27,Monday,ABC,2,,691
1969,January,27,Monday,CBS,1,16,691
1969,January,27,Monday,CBS,2,20,691
1969,January,27,Monday,NBC,1,19,691
1969,January,27,Monday,NBC,2,19,691
1969,January,28,Tuesday,ABC,1,27,691
1969,January,28,Tuesday,ABC,2,99,691
1969,January,28,Tuesday,CBS,1,19,691
1969,January,28,Tuesday,CBS,2,19,691
1969,January,28,Tuesday,NBC,1,16,691
1969,January,28,Tuesday,NBC,2,19,691
1969,January,29,Wednesday,ABC,1,19,691
1969,January,29,Wednesday,ABC,2,19,691
1969,January,29,Wednesday,CBS,1,16,691
1969,January,29,Wednesday,CBS,2,19,691
1969,January,29,Wednesday,NBC,1,16,691
1969,January,29,Wednesday,NBC,2,19,691
1969,January,30,Thursday,ABC,1,19,691
1969,January,30,Thursday,ABC,2,16,691
1969,January,30,Thursday,CBS,1,19,691
1969,January,30,Thursday,CBS,2,19,691
1969,January,30,Thursday,NBC,1,19,691
1969,January,30,Thursday,NBC,2,16,691
1969,January,31,Friday,ABC,1,12,691
1969,January,31,Friday,ABC,2,99,691
1969,January,31,Friday,CBS,1,12,691
1969,January,31,Friday,CBS,2,20,691
1969,January,31,Friday,NBC,1,12,691
1969,January,31,Friday,NBC,2,12,691
1969,February,3,Monday,ABC,1,19,691
1969,February,3,Monday,ABC,2,16,691
1969,February,3,Monday,CBS,1,10,691
1969,February,3,Monday,CBS,2,19,691
1969,February,3,Monday,NBC,1,19,691
1969,February,3,Monday,NBC,2,19,691
1969,February,4,Tuesday,ABC,1,19,691
1969,February,4,Tuesday,ABC,2,19,691
1969,February,4,Tuesday,CBS,1,20,691
1969,February,4,Tuesday,CBS,2,16,691
1969,February,4,Tuesday,NBC,1,16,691
1969,February,4,Tuesday,NBC,2,16,691
1969,February,5,Wednesday,ABC,1,16,691
1969,February,5,Wednesday,ABC,2,16,691
1969,February,5,Wednesday,CBS,1,99,691
1969,February,5,Wednesday,CBS,2,99,691
1969,February,5,Wednesday,NBC,1,19,691
1969,February,5,Wednesday,NBC,2,19,691
1969,February,6,Thursday,ABC,1,16,691
1969,February,6,Thursday,ABC,2,16,691
1969,February,6,Thursday,CBS,1,19,691
1969,February,6,Thursday,CBS,2,16,691
1969,February,6,Thursday,NBC,1,19,691
1969,February,6,Thursday,NBC,2,19,691
1969,February,7,Friday,ABC,1,7,691
1969,February,7,Friday,ABC,2,26,691
1969,February,7,Friday,CBS,1,7,691
1969,February,7,Friday,CBS,2,7,691
1969,February,7,Friday,NBC,1,7,691
1969,February,7,Friday,NBC,2,7,691
1969,February,10,Monday,ABC,1,26,691
1969,February,10,Monday,ABC,2,19,691
1969,February,10,Monday,CBS,1,16,691
1969,February,10,Monday,CBS,2,19,691
1969,February,10,Monday,NBC,1,26,691
1969,February,10,Monday,NBC,2,19,691
1969,February,11,Tuesday,ABC,1,16,691
1969,February,11,Tuesday,ABC,2,19,691
1969,February,11,Tuesday,CBS,1,16,691
1969,February,11,Tuesday,CBS,2,19,691
1969,February,11,Tuesday,NBC,1,1,691
1969,February,11,Tuesday,NBC,2,19,691
1969,February,12,Wednesday,ABC,1,19,691
1969,February,12,Wednesday,ABC,2,16,691
1969,February,12,Wednesday,CBS,1,20,691
1969,February,12,Wednesday,CBS,2,12,691
1969,February,12,Wednesday,NBC,1,20,691
1969,February,12,Wednesday,NBC,2,5,691
1969,February,13,Thursday,ABC,1,2,691
1969,February,13,Thursday,ABC,2,2,691
1969,February,13,Thursday,CBS,1,12,691
1969,February,13,Thursday,CBS,2,12,691
1969,February,13,Thursday,NBC,1,12,691
1969,February,13,Thursday,NBC,2,12,691
1969,February,14,Friday,ABC,1,12,691
1969,February,14,Friday,ABC,2,12,691
1969,February,14,Friday,CBS,1,12,691
1969,February,14,Friday,CBS,2,12,691
1969,February,14,Friday,NBC,1,12,691
1969,February,14,Friday,NBC,2,19,691
1969,February,17,Monday,ABC,1,1,691
1969,February,17,Monday,ABC,2,99,691
1969,February,17,Monday,CBS,1,99,691
1969,February,17,Monday,CBS,2,19,691
1969,February,17,Monday,NBC,1,16,691
1969,February,17,Monday,NBC,2,19,691
1969,February,18,Tuesday,ABC,1,19,691
1969,February,18,Tuesday,ABC,2,99,691
1969,February,18,Tuesday,CBS,1,19,691
1969,February,18,Tuesday,CBS,2,19,691
1969,February,18,Tuesday,NBC,1,19,691
1969,February,18,Tuesday,NBC,2,19,691
1969,February,19,Wednesday,ABC,1,19,691
1969,February,19,Wednesday,ABC,2,19,691
1969,February,19,Wednesday,CBS,1,19,691
1969,February,19,Wednesday,CBS,2,19,691
1969,February,19,Wednesday,NBC,1,19,691
1969,February,19,Wednesday,NBC,2,19,691
1969,February,20,Thursday,ABC,1,99,691
1969,February,20,Thursday,ABC,2,16,691
1969,February,20,Thursday,CBS,1,19,691
1969,February,20,Thursday,CBS,2,19,691
1969,February,20,Thursday,NBC,1,16,691
1969,February,20,Thursday,NBC,2,19,691
1969,February,21,Friday,ABC,1,19,691
1969,February,21,Friday,ABC,2,99,691
1969,February,21,Friday,CBS,1,12,691
1969,February,21,Friday,CBS,2,12,691
1969,February,21,Friday,NBC,1,19,691
1969,February,21,Friday,NBC,2,19,691
1969,February,24,Monday,ABC,1,19,691
1969,February,24,Monday,ABC,2,16,691
1969,February,24,Monday,CBS,1,19,691
1969,February,24,Monday,CBS,2,19,691
1969,February,24,Monday,NBC,1,19,691
1969,February,24,Monday,NBC,2,19,691
1969,February,25,Tuesday,ABC,1,16,691
1969,February,25,Tuesday,ABC,2,16,691
1969,February,25,Tuesday,CBS,1,16,691
1969,February,25,Tuesday,CBS,2,16,691
1969,February,25,Tuesday,NBC,1,19,691
1969,February,25,Tuesday,NBC,2,19,691
1969,February,26,Wednesday,ABC,1,16,691
1969,February,26,Wednesday,ABC,2,19,691
1969,February,26,Wednesday,CBS,1,16,691
1969,February,26,Wednesday,CBS,2,19,691
1969,February,26,Wednesday,NBC,1,19,691
1969,February,26,Wednesday,NBC,2,19,691
1969,February,27,Thursday,ABC,1,19,691
1969,February,27,Thursday,ABC,2,16,691
1969,February,27,Thursday,CBS,1,19,691
1969,February,27,Thursday,CBS,2,19,691
1969,February,27,Thursday,NBC,1,19,691
1969,February,27,Thursday,NBC,2,16,691
1969,February,28,Friday,ABC,1,19,691
1969,February,28,Friday,ABC,2,99,691
1969,February,28,Friday,CBS,1,16,691
1969,February,28,Friday,CBS,2,16,691
1969,February,28,Friday,NBC,1,19,691
1969,February,28,Friday,NBC,2,99,691
1969,March,3,Monday,ABC,1,17,691
1969,March,3,Monday,ABC,2,16,691
1969,March,3,Monday,CBS,1,19,691
1969,March,3,Monday,CBS,2,12,691
1969,March,3,Monday,NBC,1,13,691
1969,March,3,Monday,NBC,2,99,691
1969,March,4,Tuesday,ABC,1,19,691
1969,March,4,Tuesday,ABC,2,12,691
1969,March,4,Tuesday,CBS,1,17,691
1969,March,4,Tuesday,CBS,2,16,691
1969,March,4,Tuesday,NBC,1,12,691
1969,March,4,Tuesday,NBC,2,16,691
1969,March,5,Wednesday,ABC,1,19,691
1969,March,5,Wednesday,ABC,2,17,691
1969,March,5,Wednesday,CBS,1,17,691
1969,March,5,Wednesday,CBS,2,19,691
1969,March,5,Wednesday,NBC,1,19,691
1969,March,5,Wednesday,NBC,2,17,691
1969,March,6,Thursday,ABC,1,16,691
1969,March,6,Thursday,ABC,2,17,691
1969,March,6,Thursday,CBS,1,16,691
1969,March,6,Thursday,CBS,2,16,691
1969,March,6,Thursday,NBC,1,16,691
1969,March,6,Thursday,NBC,2,19,691
1969,March,7,Friday,ABC,1,17,691
1969,March,7,Friday,ABC,2,16,691
1969,March,7,Friday,CBS,1,17,691
1969,March,7,Friday,CBS,2,12,691
1969,March,7,Friday,NBC,1,17,691
1969,March,7,Friday,NBC,2,12,691
1969,March,10,Monday,ABC,1,99,691
1969,March,10,Monday,ABC,2,99,691
1969,March,10,Monday,CBS,1,12,691
1969,March,10,Monday,CBS,2,19,691
1969,March,10,Monday,NBC,1,12,691
1969,March,10,Monday,NBC,2,16,691
1969,March,11,Tuesday,ABC,1,19,691
1969,March,11,Tuesday,ABC,2,16,691
1969,March,11,Tuesday,CBS,1,16,691
1969,March,11,Tuesday,CBS,2,16,691
1969,March,11,Tuesday,NBC,1,16,691
1969,March,11,Tuesday,NBC,2,19,691
1969,March,12,Wednesday,ABC,1,16,691
1969,March,12,Wednesday,ABC,2,16,691
1969,March,12,Wednesday,CBS,1,16,691
1969,March,12,Wednesday,CBS,2,19,691
1969,March,12,Wednesday,NBC,1,16,691
1969,March,12,Wednesday,NBC,2,16,691
1969,March,13,Thursday,ABC,1,17,691
1969,March,13,Thursday,ABC,2,16,691
1969,March,13,Thursday,CBS,1,17,691
1969,March,13,Thursday,CBS,2,16,691
1969,March,13,Thursday,NBC,1,17,691
1969,March,13,Thursday,NBC,2,16,691
1969,March,14,Friday,ABC,1,16,691
1969,March,14,Friday,ABC,2,99,691
1969,March,14,Friday,CBS,1,16,691
1969,March,14,Friday,CBS,2,16,691
1969,March,14,Friday,NBC,1,16,691
1969,March,14,Friday,NBC,2,16,691
1969,March,17,Monday,ABC,1,99,691
1969,March,17,Monday,ABC,2,2,691
1969,March,17,Monday,CBS,1,16,691
1969,March,17,Monday,CBS,2,16,691
1969,March,17,Monday,NBC,1,1,691
1969,March,17,Monday,NBC,2,1,691
1969,March,18,Tuesday,ABC,1,16,691
1969,March,18,Tuesday,ABC,2,19,691
1969,March,18,Tuesday,CBS,1,12,691
1969,March,18,Tuesday,CBS,2,16,691
1969,March,18,Tuesday,NBC,1,12,691
1969,March,18,Tuesday,NBC,2,12,691
1969,March,19,Wednesday,ABC,1,16,691
1969,March,19,Wednesday,ABC,2,99,691
1969,March,19,Wednesday,CBS,1,16,691
1969,March,19,Wednesday,CBS,2,16,691
1969,March,19,Wednesday,NBC,1,16,691
1969,March,19,Wednesday,NBC,2,16,691
1969,March,20,Thursday,ABC,1,16,691
1969,March,20,Thursday,ABC,2,19,691
1969,March,20,Thursday,CBS,1,16,691
1969,March,20,Thursday,CBS,2,19,691
1969,March,20,Thursday,NBC,1,16,691
1969,March,20,Thursday,NBC,2,16,691
1969,March,21,Friday,ABC,1,99,691
1969,March,21,Friday,ABC,2,16,691
1969,March,21,Friday,CBS,1,16,691
1969,March,21,Friday,CBS,2,16,691
1969,March,21,Friday,NBC,1,16,691
1969,March,21,Friday,NBC,2,16,691
1969,March,24,Monday,ABC,1,99,691
1969,March,24,Monday,ABC,2,15,691
1969,March,24,Monday,CBS,1,99,691
1969,March,24,Monday,CBS,2,12,691
1969,March,24,Monday,NBC,1,12,691
1969,March,24,Monday,NBC,2,99,691
1969,March,25,Tuesday,ABC,1,19,691
1969,March,25,Tuesday,ABC,2,19,691
1969,March,25,Tuesday,CBS,1,19,691
1969,March,25,Tuesday,CBS,2,19,691
1969,March,25,Tuesday,NBC,1,19,691
1969,March,25,Tuesday,NBC,2,19,691
1969,March,26,Wednesday,ABC,1,19,691
1969,March,26,Wednesday,ABC,2,16,691
1969,March,26,Wednesday,CBS,1,16,691
1969,March,26,Wednesday,CBS,2,19,691
1969,March,26,Wednesday,NBC,1,16,691
1969,March,26,Wednesday,NBC,2,20,691
1969,March,27,Thursday,ABC,1,99,691
1969,March,27,Thursday,ABC,2,99,691
1969,March,27,Thursday,CBS,1,16,691
1969,March,27,Thursday,CBS,2,16,691
1969,March,27,Thursday,NBC,1,16,691
1969,March,27,Thursday,NBC,2,19,691
1969,March,28,Friday,ABC,1,30,691
1969,March,28,Friday,ABC,2,99,691
1969,March,28,Friday,CBS,1,99,691
1969,March,28,Friday,CBS,2,2,691
1969,March,28,Friday,NBC,1,99,691
1969,March,28,Friday,NBC,2,99,691
1969,March,31,Monday,ABC,1,,691
1969,March,31,Monday,ABC,2,,691
1969,March,31,Monday,CBS,1,99,691
1969,March,31,Monday,CBS,2,19,691
1969,March,31,Monday,NBC,1,99,691
1969,March,31,Monday,NBC,2,99,691
1969,April,1,Tuesday,ABC,1,19,692
1969,April,1,Tuesday,ABC,2,16,692
1969,April,1,Tuesday,CBS,1,99,692
1969,April,1,Tuesday,CBS,2,19,692
1969,April,1,Tuesday,NBC,1,5,692
1969,April,1,Tuesday,NBC,2,19,692
1969,April,2,Wednesday,ABC,1,99,692
1969,April,2,Wednesday,ABC,2,16,692
1969,April,2,Wednesday,CBS,1,99,692
1969,April,2,Wednesday,CBS,2,31,692
1969,April,2,Wednesday,NBC,1,99,692
1969,April,2,Wednesday,NBC,2,31,692
1969,April,3,Thursday,ABC,1,16,692
1969,April,3,Thursday,ABC,2,19,692
1969,April,3,Thursday,CBS,1,12,692
1969,April,3,Thursday,CBS,2,12,692
1969,April,3,Thursday,NBC,1,12,692
1969,April,3,Thursday,NBC,2,1,692
1969,April,4,Friday,ABC,1,2,692
1969,April,4,Friday,ABC,2,16,692
1969,April,4,Friday,CBS,1,12,692
1969,April,4,Friday,CBS,2,12,692
1969,April,4,Friday,NBC,1,12,692
1969,April,4,Friday,NBC,2,99,692
1969,April,7,Monday,ABC,1,16,692
1969,April,7,Monday,ABC,2,19,692
1969,April,7,Monday,CBS,1,19,692
1969,April,7,Monday,CBS,2,19,692
1969,April,7,Monday,NBC,1,16,692
1969,April,7,Monday,NBC,2,16,692
1969,April,8,Tuesday,ABC,1,99,692
1969,April,8,Tuesday,ABC,2,14,692
1969,April,8,Tuesday,CBS,1,19,692
1969,April,8,Tuesday,CBS,2,19,692
1969,April,8,Tuesday,NBC,1,19,692
1969,April,8,Tuesday,NBC,2,19,692
1969,April,9,Wednesday,ABC,1,26,692
1969,April,9,Wednesday,ABC,2,2,692
1969,April,9,Wednesday,CBS,1,19,692
1969,April,9,Wednesday,CBS,2,19,692
1969,April,9,Wednesday,NBC,1,20,692
1969,April,9,Wednesday,NBC,2,19,692
1969,April,10,Thursday,ABC,1,19,692
1969,April,10,Thursday,ABC,2,16,692
1969,April,10,Thursday,CBS,1,19,692
1969,April,10,Thursday,CBS,2,19,692
1969,April,10,Thursday,NBC,1,19,692
1969,April,10,Thursday,NBC,2,12,692
1969,April,11,Friday,ABC,1,16,692
1969,April,11,Friday,ABC,2,5,692
1969,April,11,Friday,CBS,1,10,692
1969,April,11,Friday,CBS,2,19,692
1969,April,11,Friday,NBC,1,12,692
1969,April,11,Friday,NBC,2,12,692
1969,April,14,Monday,ABC,1,99,692
1969,April,14,Monday,ABC,2,19,692
1969,April,14,Monday,CBS,1,20,692
1969,April,14,Monday,CBS,2,19,692
1969,April,14,Monday,NBC,1,20,692
1969,April,14,Monday,NBC,2,19,692
1969,April,15,Tuesday,ABC,1,16,692
1969,April,15,Tuesday,ABC,2,1,692
1969,April,15,Tuesday,CBS,1,19,692
1969,April,15,Tuesday,CBS,2,16,692
1969,April,15,Tuesday,NBC,1,19,692
1969,April,15,Tuesday,NBC,2,19,692
1969,April,16,Wednesday,ABC,1,16,692
1969,April,16,Wednesday,ABC,2,99,692
1969,April,16,Wednesday,CBS,1,19,692
1969,April,16,Wednesday,CBS,2,19,692
1969,April,16,Wednesday,NBC,1,19,692
1969,April,16,Wednesday,NBC,2,19,692
1969,April,17,Thursday,ABC,1,99,692
1969,April,17,Thursday,ABC,2,99,692
1969,April,17,Thursday,CBS,1,12,692
1969,April,17,Thursday,CBS,2,19,692
1969,April,17,Thursday,NBC,1,12,692
1969,April,17,Thursday,NBC,2,19,692
1969,April,18,Friday,ABC,1,16,692
1969,April,18,Friday,ABC,2,19,692
1969,April,18,Friday,CBS,1,16,692
1969,April,18,Friday,CBS,2,16,692
1969,April,18,Friday,NBC,1,16,692
1969,April,18,Friday,NBC,2,19,692
1969,April,21,Monday,ABC,1,16,692
1969,April,21,Monday,ABC,2,16,692
1969,April,21,Monday,CBS,1,1,692
1969,April,21,Monday,CBS,2,1,692
1969,April,21,Monday,NBC,1,19,692
1969,April,21,Monday,NBC,2,16,692
1969,April,22,Tuesday,ABC,1,1,692
1969,April,22,Tuesday,ABC,2,19,692
1969,April,22,Tuesday,CBS,1,19,692
1969,April,22,Tuesday,CBS,2,16,692
1969,April,22,Tuesday,NBC,1,,692
1969,April,22,Tuesday,NBC,2,19,692
1969,April,23,Wednesday,ABC,1,99,692
1969,April,23,Wednesday,ABC,2,12,692
1969,April,23,Wednesday,CBS,1,12,692
1969,April,23,Wednesday,CBS,2,12,692
1969,April,23,Wednesday,NBC,1,12,692
1969,April,23,Wednesday,NBC,2,16,692
1969,April,24,Thursday,ABC,1,19,692
1969,April,24,Thursday,ABC,2,16,692
1969,April,24,Thursday,CBS,1,12,692
1969,April,24,Thursday,CBS,2,12,692
1969,April,24,Thursday,NBC,1,13,692
1969,April,24,Thursday,NBC,2,14,692
1969,April,25,Friday,ABC,1,19,692
1969,April,25,Friday,ABC,2,99,692
1969,April,25,Friday,CBS,1,12,692
1969,April,25,Friday,CBS,2,2,692
1969,April,25,Friday,NBC,1,16,692
1969,April,25,Friday,NBC,2,12,692
1969,April,28,Monday,ABC,1,19,692
1969,April,28,Monday,ABC,2,19,692
1969,April,28,Monday,CBS,1,19,692
1969,April,28,Monday,CBS,2,19,692
1969,April,28,Monday,NBC,1,19,692
1969,April,28,Monday,NBC,2,19,692
1969,April,29,Tuesday,ABC,1,16,692
1969,April,29,Tuesday,ABC,2,19,692
1969,April,29,Tuesday,CBS,1,12,692
1969,April,29,Tuesday,CBS,2,12,692
1969,April,29,Tuesday,NBC,1,12,692
1969,April,29,Tuesday,NBC,2,12,692
1969,April,30,Wednesday,ABC,1,19,692
1969,April,30,Wednesday,ABC,2,2,692
1969,April,30,Wednesday,CBS,1,1,692
1969,April,30,Wednesday,CBS,2,16,692
1969,April,30,Wednesday,NBC,1,12,692
1969,April,30,Wednesday,NBC,2,12,692
1969,May,1,Thursday,ABC,1,19,692
1969,May,1,Thursday,ABC,2,12,692
1969,May,1,Thursday,CBS,1,16,692
1969,May,1,Thursday,CBS,2,16,692
1969,May,1,Thursday,NBC,1,12,692
1969,May,1,Thursday,NBC,2,12,692
1969,May,2,Friday,ABC,1,12,692
1969,May,2,Friday,ABC,2,99,692
1969,May,2,Friday,CBS,1,16,692
1969,May,2,Friday,CBS,2,16,692
1969,May,2,Friday,NBC,1,12,692
1969,May,2,Friday,NBC,2,12,692
1969,May,5,Monday,ABC,1,99,692
1969,May,5,Monday,ABC,2,19,692
1969,May,5,Monday,CBS,1,20,692
1969,May,5,Monday,CBS,2,2,692
1969,May,5,Monday,NBC,1,16,692
1969,May,5,Monday,NBC,2,16,692
1969,May,6,Tuesday,ABC,1,99,692
1969,May,6,Tuesday,ABC,2,16,692
1969,May,6,Tuesday,CBS,1,16,692
1969,May,6,Tuesday,CBS,2,13,692
1969,May,6,Tuesday,NBC,1,16,692
1969,May,6,Tuesday,NBC,2,16,692
1969,May,7,Wednesday,ABC,1,99,692
1969,May,7,Wednesday,ABC,2,99,692
1969,May,7,Wednesday,CBS,1,12,692
1969,May,7,Wednesday,CBS,2,12,692
1969,May,7,Wednesday,NBC,1,12,692
1969,May,7,Wednesday,NBC,2,12,692
1969,May,8,Thursday,ABC,1,16,692
1969,May,8,Thursday,ABC,2,99,692
1969,May,8,Thursday,CBS,1,19,692
1969,May,8,Thursday,CBS,2,16,692
1969,May,8,Thursday,NBC,1,19,692
1969,May,8,Thursday,NBC,2,19,692
1969,May,9,Friday,ABC,1,16,692
1969,May,9,Friday,ABC,2,16,692
1969,May,9,Friday,CBS,1,16,692
1969,May,9,Friday,CBS,2,16,692
1969,May,9,Friday,NBC,1,19,692
1969,May,9,Friday,NBC,2,16,692
1969,May,12,Monday,ABC,1,99,692
1969,May,12,Monday,ABC,2,12,692
1969,May,12,Monday,CBS,1,19,692
1969,May,12,Monday,CBS,2,16,692
1969,May,12,Monday,NBC,1,20,692
1969,May,12,Monday,NBC,2,16,692
1969,May,13,Tuesday,ABC,1,99,692
1969,May,13,Tuesday,ABC,2,16,692
1969,May,13,Tuesday,CBS,1,16,692
1969,May,13,Tuesday,CBS,2,12,692
1969,May,13,Tuesday,NBC,1,16,692
1969,May,13,Tuesday,NBC,2,16,692
1969,May,14,Wednesday,ABC,1,99,692
1969,May,14,Wednesday,ABC,2,19,692
1969,May,14,Wednesday,CBS,1,16,692
1969,May,14,Wednesday,CBS,2,1,692
1969,May,14,Wednesday,NBC,1,16,692
1969,May,14,Wednesday,NBC,2,20,692
1969,May,15,Thursday,ABC,1,12,692
1969,May,15,Thursday,ABC,2,19,692
1969,May,15,Thursday,CBS,1,20,692
1969,May,15,Thursday,CBS,2,12,692
1969,May,15,Thursday,NBC,1,12,692
1969,May,15,Thursday,NBC,2,12,692
1969,May,16,Friday,ABC,1,19,692
1969,May,16,Friday,ABC,2,19,692
1969,May,16,Friday,CBS,1,19,692
1969,May,16,Friday,CBS,2,19,692
1969,May,16,Friday,NBC,1,19,692
1969,May,16,Friday,NBC,2,16,692
